stage	q_idx	s_idx	ctx_idx	s_f_idx	q_frame	s_frame	q_aa_start	q_aa_end	s_aa_start	s_aa_end	q_seed_off	s_seed_off	raw_score	e_value	e_value_bits	hsp_list_order	ordering_method	linked_set	start_of_chain	link_id	chain_next_link_id
after_reevaluate	0	0	4	3	-2	-1	58775	58896	78205	78326	58800	78230	165	inf	0x7ff0000000000000	4811	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	94049	94107	28710	28768	94069	28730	164	inf	0x7ff0000000000000	849	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	15865	15900	88788	88823	15868	88791	164	inf	0x7ff0000000000000	4466	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	9331	9413	91335	91417	9349	91353	164	inf	0x7ff0000000000000	6505	0	0	0	0	NA
after_reevaluate	0	0	0	4	1	-2	86635	86719	113306	113390	86669	113340	164	inf	0x7ff0000000000000	5792	0	0	0	0	NA
after_reevaluate	0	0	2	3	3	-1	79717	79757	30989	31029	79720	30992	163	inf	0x7ff0000000000000	2310	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	33282	33364	38222	38304	33325	38265	163	inf	0x7ff0000000000000	3104	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	62466	62577	81725	81836	62540	81799	163	inf	0x7ff0000000000000	3208	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	9443	9534	91471	91562	9502	91530	163	inf	0x7ff0000000000000	6521	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	30605	30674	39473	39542	30627	39495	162	inf	0x7ff0000000000000	3710	0	0	0	0	NA
after_reevaluate	0	0	0	4	1	-2	46896	46970	69065	69139	46930	69099	162	inf	0x7ff0000000000000	3986	0	0	0	0	NA
after_reevaluate	0	0	0	2	1	3	62476	62560	80603	80687	62491	80618	162	inf	0x7ff0000000000000	3109	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	31212	31272	38341	38401	31221	38350	161	inf	0x7ff0000000000000	3249	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	30459	30518	38347	38406	30475	38363	161	inf	0x7ff0000000000000	3253	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	10765	10844	91332	91411	10822	91389	161	inf	0x7ff0000000000000	5681	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	70064	70133	11205	11274	70077	11218	160	inf	0x7ff0000000000000	451	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	68948	69003	28496	28551	68968	28516	160	inf	0x7ff0000000000000	838	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	60775	60854	80452	80531	60790	80467	160	inf	0x7ff0000000000000	3025	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	94852	94963	119437	119548	94869	119454	160	inf	0x7ff0000000000000	7190	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	35443	35519	4170	4246	35478	4205	159	inf	0x7ff0000000000000	85	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	72564	72750	28222	28408	72642	28300	159	inf	0x7ff0000000000000	759	0	0	0	0	NA
after_reevaluate	0	0	4	4	-2	-2	30924	31028	38052	38156	30964	38092	159	inf	0x7ff0000000000000	3082	0	0	0	0	NA
after_reevaluate	0	0	5	2	-3	3	22644	22701	91333	91390	22660	91349	159	inf	0x7ff0000000000000	5676	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	72675	72746	26586	26657	72702	26613	158	inf	0x7ff0000000000000	1467	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	32439	32487	38171	38219	32452	38184	158	inf	0x7ff0000000000000	3219	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	32614	32675	39473	39534	32636	39495	158	inf	0x7ff0000000000000	3714	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	2066	2133	91340	91407	2079	91353	157	inf	0x7ff0000000000000	6506	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	32614	32675	38341	38402	32639	38366	156	inf	0x7ff0000000000000	3256	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	90041	90151	39164	39274	90053	39176	156	inf	0x7ff0000000000000	3151	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	31721	31778	39297	39354	31740	39316	156	inf	0x7ff0000000000000	3680	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	56186	56261	20734	20809	56198	20746	155	inf	0x7ff0000000000000	531	0	0	0	0	NA
after_reevaluate	0	0	0	2	1	3	61580	61646	80449	80515	61586	80455	155	inf	0x7ff0000000000000	3083	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	10231	10315	91335	91419	10245	91349	155	inf	0x7ff0000000000000	5677	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	86305	86358	26757	26810	86313	26765	154	inf	0x7ff0000000000000	1421	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	31718	31779	38162	38223	31740	38184	154	inf	0x7ff0000000000000	3218	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	60124	60186	81734	81796	60127	81737	154	inf	0x7ff0000000000000	3231	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	92748	92799	28499	28550	92755	28506	153	inf	0x7ff0000000000000	833	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	34153	34215	38347	38409	34169	38363	153	inf	0x7ff0000000000000	3251	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	63117	63198	80450	80531	63127	80460	153	inf	0x7ff0000000000000	3024	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	5401	5536	80470	80605	5422	80491	153	inf	0x7ff0000000000000	3136	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	64513	64569	81577	81633	64528	81592	153	inf	0x7ff0000000000000	3213	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	30605	30673	38341	38409	30630	38366	152	inf	0x7ff0000000000000	3255	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	34663	34774	39177	39288	34687	39201	152	inf	0x7ff0000000000000	3152	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	63112	63162	80445	80495	63125	80458	152	inf	0x7ff0000000000000	3088	0	0	0	0	NA
after_reevaluate	0	0	2	4	3	-2	13183	13238	107921	107976	13207	107945	152	inf	0x7ff0000000000000	5718	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	34055	34148	4400	4493	34070	4415	151	inf	0x7ff0000000000000	123	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	30936	30982	37806	37852	30941	37811	151	inf	0x7ff0000000000000	3065	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	42424	42474	101800	101850	42437	101813	151	inf	0x7ff0000000000000	5951	0	0	0	0	NA
after_reevaluate	0	0	5	2	-3	3	92747	92801	26759	26813	92754	26766	150	inf	0x7ff0000000000000	1423	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	31095	31181	39358	39444	31104	39367	150	inf	0x7ff0000000000000	3168	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	60842	60903	81650	81711	60871	81679	150	inf	0x7ff0000000000000	3223	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	5532	5662	81736	81866	5573	81777	150	inf	0x7ff0000000000000	3117	0	0	0	0	NA
after_reevaluate	0	0	4	2	-2	3	90241	90306	1671	1736	90264	1694	149	inf	0x7ff0000000000000	97	0	0	0	0	NA
after_reevaluate	0	0	4	0	-2	1	90241	90306	3395	3460	90264	3418	149	inf	0x7ff0000000000000	413	0	0	0	0	NA
after_reevaluate	0	0	4	4	-2	-2	31779	31860	38222	38303	31822	38265	149	inf	0x7ff0000000000000	3105	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	32489	32570	39351	39432	32505	39367	149	inf	0x7ff0000000000000	3169	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	33282	33364	39353	39435	33325	39396	149	inf	0x7ff0000000000000	3315	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	63112	63165	81577	81630	63127	81592	149	inf	0x7ff0000000000000	3212	0	0	0	0	NA
after_reevaluate	0	0	4	2	-2	3	84871	84927	26760	26816	84883	26772	148	inf	0x7ff0000000000000	1431	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	63828	63886	81581	81639	63842	81595	148	inf	0x7ff0000000000000	3216	0	0	0	0	NA
after_reevaluate	0	0	2	4	3	-2	13234	13306	107991	108063	13253	108010	148	inf	0x7ff0000000000000	5719	0	0	0	0	NA
after_reevaluate	0	0	5	2	-3	3	34847	34914	1669	1736	34872	1694	147	inf	0x7ff0000000000000	93	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	56289	56347	20874	20932	56300	20885	147	inf	0x7ff0000000000000	536	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	64513	64569	80445	80501	64524	80456	147	inf	0x7ff0000000000000	3085	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	84264	84315	96978	97029	84293	97007	147	inf	0x7ff0000000000000	5653	0	0	0	0	NA
after_reevaluate	0	0	4	1	-2	2	90241	90306	2522	2587	90264	2545	146	inf	0x7ff0000000000000	129	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	50480	50554	64930	65004	50501	64951	146	inf	0x7ff0000000000000	3841	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	59965	60077	79450	79562	60010	79495	146	inf	0x7ff0000000000000	4823	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	61474	61539	80344	80409	61496	80366	146	inf	0x7ff0000000000000	3007	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	63828	63886	80449	80507	63840	80461	146	inf	0x7ff0000000000000	3090	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	62466	62577	80594	80705	62546	80674	146	inf	0x7ff0000000000000	3042	0	0	0	0	NA
after_reevaluate	0	0	5	1	-3	2	34847	34914	2520	2587	34872	2545	145	inf	0x7ff0000000000000	125	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	73528	73590	26994	27056	73555	27021	145	inf	0x7ff0000000000000	1488	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	35473	35524	37801	37852	35481	37809	145	inf	0x7ff0000000000000	3063	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	30224	30269	38111	38156	30237	38124	145	inf	0x7ff0000000000000	3209	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	60849	60903	80525	80579	60871	80547	145	inf	0x7ff0000000000000	3096	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	61478	61539	81479	81540	61495	81496	145	inf	0x7ff0000000000000	3160	0	0	0	0	NA
after_reevaluate	0	0	1	2	2	3	65279	65359	81583	81663	65284	81588	145	inf	0x7ff0000000000000	3180	0	0	0	0	NA
after_reevaluate	0	0	4	1	-2	2	7585	7695	5073	5183	7684	5172	144	inf	0x7ff0000000000000	524	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	60124	60186	80602	80664	60139	80617	144	inf	0x7ff0000000000000	3108	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	65172	65227	81480	81535	65177	81485	144	inf	0x7ff0000000000000	3189	0	0	0	0	NA
after_reevaluate	0	0	1	2	2	3	63117	63195	81581	81659	63128	81592	144	inf	0x7ff0000000000000	3182	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	61580	61646	81581	81647	61592	81593	144	inf	0x7ff0000000000000	3214	0	0	0	0	NA
after_reevaluate	0	0	0	1	1	2	5575	5619	82037	82081	5584	82046	144	inf	0x7ff0000000000000	3127	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	10233	10299	91337	91403	10257	91361	144	inf	0x7ff0000000000000	6513	0	0	0	0	NA
after_reevaluate	0	0	0	3	1	-1	2058	2109	93071	93122	2062	93075	144	inf	0x7ff0000000000000	5574	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	2213	2271	103489	103547	2231	103507	144	inf	0x7ff0000000000000	5195	0	0	0	0	NA
after_reevaluate	0	0	0	4	1	-2	87208	87282	113910	113984	87236	113938	144	inf	0x7ff0000000000000	5801	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	76481	76559	15548	15626	76540	15607	143	inf	0x7ff0000000000000	542	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	59981	60058	80452	80529	59989	80460	143	inf	0x7ff0000000000000	3023	0	0	0	0	NA
after_reevaluate	0	0	1	2	2	3	65172	65229	81479	81536	65190	81497	143	inf	0x7ff0000000000000	3161	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	63011	63066	81480	81535	63028	81497	143	inf	0x7ff0000000000000	3193	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	62328	62408	81583	81663	62333	81588	143	inf	0x7ff0000000000000	3181	0	0	0	0	NA
after_reevaluate	0	0	0	2	1	3	19256	19307	104386	104437	19262	104392	143	inf	0x7ff0000000000000	5985	0	0	0	0	NA
after_reevaluate	0	0	0	2	1	3	19256	19307	105235	105286	19262	105241	143	inf	0x7ff0000000000000	6043	0	0	0	0	NA
after_reevaluate	0	0	4	0	-2	1	39559	39614	17231	17286	39563	17235	142	inf	0x7ff0000000000000	1351	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	32491	32570	38222	38301	32505	38236	142	inf	0x7ff0000000000000	3588	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	62213	62282	80340	80409	62240	80367	142	inf	0x7ff0000000000000	3008	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	65164	65227	80340	80403	65177	80353	142	inf	0x7ff0000000000000	3066	0	0	0	0	NA
after_reevaluate	0	0	1	2	2	3	59981	60058	81583	81660	59985	81587	142	inf	0x7ff0000000000000	3178	0	0	0	0	NA
after_reevaluate	0	0	1	2	2	3	60851	60906	81658	81713	60871	81678	142	inf	0x7ff0000000000000	3189	0	0	0	0	NA
after_reevaluate	0	0	5	0	-3	1	34847	34914	3393	3460	34872	3418	141	inf	0x7ff0000000000000	409	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	33119	33169	4196	4246	33131	4208	141	inf	0x7ff0000000000000	86	0	0	0	0	NA
after_reevaluate	0	0	4	4	-2	-2	33880	33926	37806	37852	33885	37811	141	inf	0x7ff0000000000000	3066	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	35755	35834	39473	39552	35777	39495	141	inf	0x7ff0000000000000	3716	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	33404	33459	39473	39528	33414	39483	141	inf	0x7ff0000000000000	3707	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	50480	50554	65907	65981	50501	65928	141	inf	0x7ff0000000000000	4093	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	86369	86425	28571	28627	86388	28590	140	inf	0x7ff0000000000000	842	0	0	0	0	NA
after_reevaluate	0	0	0	4	1	-2	78688	78715	30588	30615	78691	30591	140	inf	0x7ff0000000000000	1148	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	30918	31029	39177	39288	31022	39281	140	inf	0x7ff0000000000000	3157	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	31779	31852	39353	39426	31815	39389	140	inf	0x7ff0000000000000	3314	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	82978	83072	72593	72687	83007	72622	140	inf	0x7ff0000000000000	4056	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	65279	65358	80452	80531	65284	80457	140	inf	0x7ff0000000000000	3021	0	0	0	0	NA
after_reevaluate	0	0	0	1	1	2	60773	60851	81581	81659	60806	81614	140	inf	0x7ff0000000000000	3097	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	41615	41682	100993	101060	41653	101031	140	inf	0x7ff0000000000000	5928	0	0	0	0	NA
after_reevaluate	0	0	5	2	-3	3	66253	66343	118563	118653	66278	118588	140	inf	0x7ff0000000000000	6336	0	0	0	0	NA
after_reevaluate	0	0	5	2	-3	3	31116	31178	1683	1745	31127	1694	139	inf	0x7ff0000000000000	96	0	0	0	0	NA
after_reevaluate	0	0	5	1	-3	2	31116	31178	2534	2596	31127	2545	139	inf	0x7ff0000000000000	128	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	32337	32385	37804	37852	32344	37811	139	inf	0x7ff0000000000000	3067	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	35629	35705	38222	38298	35664	38257	139	inf	0x7ff0000000000000	3592	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	30224	30269	39243	39288	30241	39260	139	inf	0x7ff0000000000000	3670	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	33279	33357	39351	39429	33315	39387	139	inf	0x7ff0000000000000	3172	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	59388	59459	78793	78864	59426	78831	139	inf	0x7ff0000000000000	4818	0	0	0	0	NA
after_reevaluate	0	0	1	2	2	3	64596	64651	81658	81713	64616	81678	139	inf	0x7ff0000000000000	3190	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	22651	22694	91340	91383	22665	91354	139	inf	0x7ff0000000000000	6511	0	0	0	0	NA
after_reevaluate	0	0	0	2	1	3	9447	9536	91474	91563	9485	91512	139	inf	0x7ff0000000000000	5687	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	69893	69948	11034	11089	69910	11051	138	inf	0x7ff0000000000000	448	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	84649	84696	28259	28306	84660	28270	138	inf	0x7ff0000000000000	789	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	85490	85543	28576	28629	85504	28590	138	inf	0x7ff0000000000000	845	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	34681	34727	37806	37852	34688	37813	138	inf	0x7ff0000000000000	3070	0	0	0	0	NA
after_reevaluate	0	0	4	4	-2	-2	31090	31172	38222	38304	31125	38257	138	inf	0x7ff0000000000000	3101	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	31871	31906	38307	38342	31883	38319	138	inf	0x7ff0000000000000	3243	0	0	0	0	NA
after_reevaluate	0	0	0	2	1	3	32198	32268	37050	37120	32206	37058	137	inf	0x7ff0000000000000	2062	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	30918	31029	38046	38157	30942	38070	137	inf	0x7ff0000000000000	3572	0	0	0	0	NA
after_reevaluate	0	0	4	4	-2	-2	30331	30407	38222	38298	30377	38268	137	inf	0x7ff0000000000000	3106	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	30423	30458	38307	38342	30435	38319	137	inf	0x7ff0000000000000	3241	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	34964	35026	39480	39542	34979	39495	137	inf	0x7ff0000000000000	3715	0	0	0	0	NA
after_reevaluate	0	0	0	1	1	2	60916	60984	81728	81796	60923	81735	137	inf	0x7ff0000000000000	3111	0	0	0	0	NA
after_reevaluate	0	0	5	0	-3	1	31116	31178	3407	3469	31127	3418	136	inf	0x7ff0000000000000	412	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	33243	33281	39316	39354	33251	39324	136	inf	0x7ff0000000000000	3681	0	0	0	0	NA
after_reevaluate	0	0	4	2	-2	3	34054	34107	1683	1736	34095	1724	135	inf	0x7ff0000000000000	100	0	0	0	0	NA
after_reevaluate	0	0	4	1	-2	2	34054	34107	2534	2587	34095	2575	135	inf	0x7ff0000000000000	132	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	30165	30226	4194	4255	30179	4208	135	inf	0x7ff0000000000000	88	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	86531	86570	27009	27048	86544	27022	135	inf	0x7ff0000000000000	1489	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	85204	85243	28267	28306	85208	28271	135	inf	0x7ff0000000000000	790	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	31096	31169	38228	38301	31124	38256	135	inf	0x7ff0000000000000	3591	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	33380	33409	38313	38342	33386	38319	135	inf	0x7ff0000000000000	3240	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	31871	31906	39439	39474	31883	39451	135	inf	0x7ff0000000000000	3702	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	42977	43030	44923	44976	42988	44934	135	inf	0x7ff0000000000000	2211	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	62328	62407	80452	80531	62333	80457	135	inf	0x7ff0000000000000	3022	0	0	0	0	NA
after_reevaluate	0	0	5	2	-3	3	30328	30414	1654	1740	30368	1694	134	inf	0x7ff0000000000000	92	0	0	0	0	NA
after_reevaluate	0	0	4	2	-2	3	33297	33369	1672	1744	33319	1694	134	inf	0x7ff0000000000000	94	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	30423	30458	39439	39474	30435	39451	134	inf	0x7ff0000000000000	3700	0	0	0	0	NA
after_reevaluate	0	0	4	0	-2	1	15861	15893	88785	88817	15864	88788	134	inf	0x7ff0000000000000	5166	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	33404	33459	38341	38396	33426	38363	133	inf	0x7ff0000000000000	3250	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	64404	64474	80339	80409	64439	80374	133	inf	0x7ff0000000000000	3009	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	65164	65229	80340	80405	65190	80366	133	inf	0x7ff0000000000000	3006	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	63975	64036	81735	81796	63980	81740	133	inf	0x7ff0000000000000	3235	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	42086	42143	101466	101523	42112	101492	133	inf	0x7ff0000000000000	5945	0	0	0	0	NA
after_reevaluate	0	0	5	0	-3	1	30328	30414	3378	3464	30368	3418	132	inf	0x7ff0000000000000	408	0	0	0	0	NA
after_reevaluate	0	0	5	0	-3	1	35641	35708	3393	3460	35667	3419	132	inf	0x7ff0000000000000	414	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	31183	31217	38308	38342	31194	38319	132	inf	0x7ff0000000000000	3242	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	30292	30330	39316	39354	30300	39324	132	inf	0x7ff0000000000000	3683	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	30329	30407	39351	39429	30365	39387	132	inf	0x7ff0000000000000	3170	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	33380	33409	39445	39474	33386	39451	132	inf	0x7ff0000000000000	3699	0	0	0	0	NA
after_reevaluate	0	0	0	2	1	3	37022	37109	41786	41873	37032	41796	132	inf	0x7ff0000000000000	2119	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	62226	62282	81484	81540	62239	81497	132	inf	0x7ff0000000000000	3162	0	0	0	0	NA
after_reevaluate	0	0	1	2	2	3	63831	63911	81583	81663	63846	81598	132	inf	0x7ff0000000000000	3184	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	61717	61785	81728	81796	61724	81735	132	inf	0x7ff0000000000000	3114	0	0	0	0	NA
after_reevaluate	0	0	0	2	1	3	9346	9408	91349	91411	9352	91355	132	inf	0x7ff0000000000000	5678	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	10354	10422	91493	91561	10390	91529	132	inf	0x7ff0000000000000	6519	0	0	0	0	NA
after_reevaluate	0	0	5	2	-3	3	35641	35708	1669	1736	35667	1695	131	inf	0x7ff0000000000000	98	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	30165	30225	38053	38113	30186	38074	131	inf	0x7ff0000000000000	3206	0	0	0	0	NA
after_reevaluate	0	0	4	4	-2	-2	35506	35567	38092	38153	35539	38125	131	inf	0x7ff0000000000000	3089	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	63011	63066	80348	80403	63028	80365	131	inf	0x7ff0000000000000	3070	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	84934	84985	28576	28627	84948	28590	130	inf	0x7ff0000000000000	844	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	64599	64648	80530	80579	64616	80547	130	inf	0x7ff0000000000000	3097	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	64599	64648	81662	81711	64616	81679	130	inf	0x7ff0000000000000	3224	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	22942	23032	93226	93316	22951	93235	130	inf	0x7ff0000000000000	5184	0	0	0	0	NA
after_reevaluate	0	0	5	1	-3	2	30328	30414	2505	2591	30368	2545	129	inf	0x7ff0000000000000	124	0	0	0	0	NA
after_reevaluate	0	0	4	1	-2	2	33297	33369	2523	2595	33319	2545	129	inf	0x7ff0000000000000	126	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	90240	90304	4386	4450	90254	4400	129	inf	0x7ff0000000000000	116	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	69471	69515	10622	10666	69478	10629	129	inf	0x7ff0000000000000	440	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	35726	35760	38308	38342	35737	38319	129	inf	0x7ff0000000000000	3245	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	31183	31217	39440	39474	31194	39451	129	inf	0x7ff0000000000000	3701	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	65011	65081	80339	80409	65046	80374	129	inf	0x7ff0000000000000	3010	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	60851	60906	80527	80582	60871	80547	129	inf	0x7ff0000000000000	3031	0	0	0	0	NA
after_reevaluate	0	0	5	1	-3	2	35641	35708	2520	2587	35667	2546	128	inf	0x7ff0000000000000	130	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	68951	69003	26760	26812	68957	26766	128	inf	0x7ff0000000000000	1422	0	0	0	0	NA
after_reevaluate	0	0	4	4	-2	-2	33128	33167	37806	37845	33135	37813	128	inf	0x7ff0000000000000	3068	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	33243	33282	38184	38223	33251	38192	128	inf	0x7ff0000000000000	3222	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	60773	60851	80450	80528	60806	80483	128	inf	0x7ff0000000000000	3130	0	0	0	0	NA
after_reevaluate	0	0	1	2	2	3	64413	64474	81479	81540	64419	81485	128	inf	0x7ff0000000000000	3159	0	0	0	0	NA
after_reevaluate	0	0	5	2	-3	3	31794	31858	1672	1736	31816	1694	127	inf	0x7ff0000000000000	95	0	0	0	0	NA
after_reevaluate	0	0	4	0	-2	1	33297	33369	3396	3468	33319	3418	127	inf	0x7ff0000000000000	410	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	93145	93199	28715	28769	93165	28735	127	inf	0x7ff0000000000000	851	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	31777	31855	39351	39429	31813	39387	127	inf	0x7ff0000000000000	3171	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	63831	63910	80452	80531	63846	80467	127	inf	0x7ff0000000000000	3026	0	0	0	0	NA
after_reevaluate	0	0	4	0	-2	1	34054	34107	3407	3460	34095	3448	126	inf	0x7ff0000000000000	419	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	30921	30977	4190	4246	30939	4208	126	inf	0x7ff0000000000000	89	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	33868	33922	4193	4247	33883	4208	126	inf	0x7ff0000000000000	87	0	0	0	0	NA
